what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1512052260574
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1512052261276
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1512052276787
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1512052277123
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.showRulerContextMenu",1512052277145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512052278860
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512052280775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512052281450
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512052289525
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1512052291731
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512052293632
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512052296223
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1512052303765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512052305749
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512052307713
executed,command,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.command.activateTask",1512052307720
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1512052331463
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1512052332547
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512052335750
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512052340919
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512052342542
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1512052342689
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1512052354744
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1512052355731
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1512052356841
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512052357558
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1512052357700
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512052359105
