what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1512044486386
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512044493747
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1512044493903
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1512044503525
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1512044520654
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512044524950
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512044865983
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512044868525
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1512044871848
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512044901759
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1512044906415
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512044908739
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1512044910444
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512044912782
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1512044912921
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512044915058
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1512044915215
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1512044951992
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.RunLast",1512044953323
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512044956709
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512044964928
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512044977598
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512045045059
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512045109837
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512045110927
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512045112413
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512045113535
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512045160557
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1512045160705
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1512045180415
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512045182333
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1512045182493
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1512045206595
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1512045208841
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1512045330032
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512045573969
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512045579850
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512045617694
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512045625360
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512045626715
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512045630507
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1512045640217
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1512045640356
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1512045640372
