what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1512761184805
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1512761184805
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1512761184805
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1512761184805
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1512761184806
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1512761184807
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1512761184807
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1512761184830
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1512761184831
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1512761184847
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1512761184847
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1512761184878
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1512761184878
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1512761184878
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1512761184910
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1512761184910
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1512761184910
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1512761184925
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1512761184956
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1512761184972
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1512761185050
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1512761185050
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1512761185066
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1512761185081
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1512761185113
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1512761185113
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1512761185144
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1512761185175
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1512761185175
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1512761185175
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1512761185175
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1512761185175
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1512761185191
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1512761185238
os,sysinfo,,,"win32",1512761185238
arch,sysinfo,,,"x86_64",1512761185238
ws,sysinfo,,,"win32",1512761185238
locale,sysinfo,,,"en_US",1512761185238
processors,sysinfo,,,"4",1512761185238
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1512761185238
java.runtime.version,sysinfo,,,"1.8.0_152-b16",1512761185238
java.specification.name,sysinfo,,,"Java Platform API Specification",1512761185238
java.specification.vendor,sysinfo,,,"Oracle Corporation",1512761185238
java.specification.version,sysinfo,,,"1.8",1512761185238
java.vendor,sysinfo,,,"Oracle Corporation",1512761185238
java.version,sysinfo,,,"1.8.0_152",1512761185238
java.vm.info,sysinfo,,,"mixed mode",1512761185238
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1512761185238
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1512761185238
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1512761185238
java.vm.specification.version,sysinfo,,,"1.8",1512761185238
java.vm.vendor,sysinfo,,,"Oracle Corporation",1512761185238
java.vm.version,sysinfo,,,"25.152-b16",1512761185238
